treatment,outcome,learner,confounder,importance_outcome,importance_treatment,coef_outcome,se_outcome,pval_outcome,coef_treatment,se_treatment,pval_treatment
T1a_stats_present,post_rank,lgbm,conf_title_kw_sim,176.0,135.0,0.03420019827887259,0.29555651769777075,0.9079365303748121,-0.04169489171985307,0.05337795803370322,0.4351883565954129
T1a_stats_present,post_rank,lgbm,conf_snippet_kw_sim,169.0,131.0,-0.6731167958305757,0.2025516619276613,0.0009715146016502363,-0.06463260589586084,0.03658113918193961,0.07801568424415484
T1a_stats_present,post_rank,lgbm,conf_title_len,95.0,75.0,-0.05187048722843957,0.18183376665501502,0.7755893962413423,0.06896697229743347,0.03283945568592272,0.036340403225599616
T1a_stats_present,post_rank,lgbm,conf_snippet_len,182.0,114.0,-0.23818699936533339,0.13935511158938949,0.08818402451725738,0.00665206362472407,0.025167745770394042,0.7916772177899967
T1a_stats_present,post_rank,lgbm,conf_brand_recog,18.0,15.0,-0.28748303652116614,0.13917094087188978,0.03949874695872202,-0.04486117299659435,0.025134484257820028,0.07504030241171611
T1a_stats_present,post_rank,lgbm,conf_title_has_kw,1.0,1.0,-0.4946334558402475,0.25892434549489185,0.05680071057742464,0.0009659408847790453,0.046762131843302114,0.9835299368682575
T1a_stats_present,post_rank,lgbm,conf_word_count,173.0,218.0,0.3663188577113509,0.12509617428951356,0.0036021365131044814,0.06054511357597031,0.0225925599388426,0.007667780032010851
T1a_stats_present,post_rank,lgbm,conf_readability,159.0,161.0,0.011185384577682114,0.1073938788531141,0.9170999481950606,-0.007395431554108111,0.019395498374223028,0.7031848471554438
T1a_stats_present,post_rank,lgbm,conf_internal_links,170.0,127.0,0.23423111130242377,0.1277814101141805,0.06753284493835121,0.03643673684767039,0.023077517625704497,0.1151490429562505
T1a_stats_present,post_rank,lgbm,conf_outbound_links,89.0,115.0,0.07356968078688372,0.1081523045964639,0.4967431503907027,0.015158689762563541,0.019532471220619883,0.43816022663768583
T1a_stats_present,post_rank,lgbm,conf_images_alt,129.0,171.0,-0.07358453910017748,0.11480265770276343,0.5219103447913247,0.013857624013600927,0.020733535138216724,0.5042825203075951
T1a_stats_present,post_rank,lgbm,conf_bm25,128.0,179.0,-0.18284936385248807,0.12298351444434187,0.1378569391872746,0.07534167492911659,0.022211010347470094,0.0007624060159441282
T1a_stats_present,post_rank,lgbm,conf_domain_authority,94.0,56.0,-0.3386319378887576,0.14724730470405192,0.021974087411952503,0.003173510011911397,0.026593087888205545,0.9050688570237733
T1a_stats_present,post_rank,lgbm,conf_backlinks,109.0,131.0,-0.06663835141778482,0.1246656078397073,0.5932657200203206,-0.031212403694718067,0.022514798981082294,0.16642183875871552
T1a_stats_present,post_rank,lgbm,conf_referring_domains,82.0,99.0,0.14544908329045592,0.11977738720520856,0.22533519578586336,-0.010216993446659498,0.021631978876419367,0.6369620373253659
T1a_stats_present,post_rank,lgbm,conf_serp_position,153.0,56.0,1.3121855613693292,0.10735964554581783,0.0,-0.03361126265044341,0.019389315786694766,0.0837746483386379
T1b_stats_density,post_rank,lgbm,conf_title_kw_sim,159.0,57.0,0.020139712523689013,0.2925616760256188,0.9451525353159456,-0.31165188772357055,0.3513400579686453,0.3755997138860385
T1b_stats_density,post_rank,lgbm,conf_snippet_kw_sim,187.0,101.0,-0.6445494081788895,0.20668558902412115,0.0019512777766226286,-0.31822655237970876,0.24821066045116402,0.2005675594210543
T1b_stats_density,post_rank,lgbm,conf_title_len,96.0,64.0,-0.0548295023014143,0.18428908074332281,0.7662271141604919,-0.11887299498398218,0.2213144838070916,0.5914861726751277
T1b_stats_density,post_rank,lgbm,conf_snippet_len,167.0,72.0,-0.2721732290317148,0.13944380398578798,0.051664227363757975,-0.028476670240575493,0.16745937075997971,0.8650571375426923
