treatment,outcome,learner,confounder,importance_outcome,importance_treatment,coef_outcome,se_outcome,pval_outcome,coef_treatment,se_treatment,pval_treatment
T5_topical_comp,post_rank,lgbm,conf_referring_domains,65.0,82.0,-0.08240807237406654,0.10891096089120174,0.4497085151847926,-0.004520571299583842,0.007177849525092642,0.5291939829009271
T5_topical_comp,post_rank,lgbm,conf_serp_position,190.0,71.0,1.869031231038554,0.09571572933801514,0.0,0.000667638587662611,0.0063082089878822205,0.9157659606838204
T6_freshness,post_rank,lgbm,conf_title_kw_sim,102.0,99.0,-0.014031185178486685,0.1195959723148436,0.9066642793835302,-0.07066240568302559,0.10508417707053566,0.5016952510285506
T6_freshness,post_rank,lgbm,conf_snippet_kw_sim,172.0,137.0,-0.0809951034535392,0.10243153422183962,0.4295746270962888,-0.060216505710572084,0.09000247476092024,0.5038480260598015
T6_freshness,post_rank,lgbm,conf_title_len,163.0,132.0,-0.06067711380902019,0.0994390869172408,0.5420808124750041,0.11237597557758096,0.08737313151177738,0.1991324686724545
T6_freshness,post_rank,lgbm,conf_snippet_len,136.0,112.0,0.224785774843152,0.10166082959453654,0.027592895077266144,-0.1652631998575753,0.08932528756174442,0.065034253320287
T6_freshness,post_rank,lgbm,conf_brand_recog,11.0,18.0,-0.2629230899642983,0.13733275723069616,0.05627163544200209,-0.13791189111606447,0.12066877754397588,0.25376697921654934
T6_freshness,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.04473900640833981,0.11208575422716262,0.6899963774262141,0.1831665910999943,0.09848525009926125,0.06364419196613036
T6_freshness,post_rank,lgbm,conf_word_count,162.0,174.0,0.3509826168194243,0.11718883926485549,0.002915361507110026,0.513350597023021,0.10296912594664515,9.234115012635158e-07
T6_freshness,post_rank,lgbm,conf_readability,181.0,137.0,0.17040015177869522,0.09815770902420354,0.08333872652753982,0.1207991692765455,0.08624723622617599,0.1621064320657981
T6_freshness,post_rank,lgbm,conf_internal_links,152.0,163.0,-0.15196594265257327,0.10719104721877722,0.15705556618125383,0.3217036947682346,0.09418446765632506,0.00070153939224471
T6_freshness,post_rank,lgbm,conf_outbound_links,141.0,105.0,-0.08516294183514479,0.1122449109678666,0.4484654472973957,0.15976707639253812,0.09862509473448089,0.10603447044388292
T6_freshness,post_rank,lgbm,conf_images_alt,154.0,192.0,0.04623100950103045,0.10085896798769733,0.646934168924612,-0.18693103789579785,0.08862072397613027,0.035537837606031575
T6_freshness,post_rank,lgbm,conf_bm25,111.0,92.0,0.015442218086128223,0.10766047647027101,0.8860195102011308,0.19478613257473718,0.09459693628408285,0.04013153625071775
T6_freshness,post_rank,lgbm,conf_domain_authority,50.0,107.0,-0.1790803596704883,0.14346960088143257,0.21268569107542068,-0.11364879665208395,0.12606097556173584,0.36784604840338075
T6_freshness,post_rank,lgbm,conf_backlinks,75.0,67.0,0.08584127256177755,0.10562284537119601,0.41686611761505654,-0.039579892749880566,0.09280655168270231,0.669990042679375
T6_freshness,post_rank,lgbm,conf_referring_domains,42.0,74.0,-0.0796317805239236,0.11012429654576686,0.47003708447005677,-0.05395517580470559,0.09676179602034349,0.5774246153827378
T6_freshness,post_rank,lgbm,conf_serp_position,210.0,89.0,1.8383671636481755,0.0968126736516709,0.0,0.09535864442382694,0.08506540767026725,0.26296048379149983
T7_source_earned,post_rank,lgbm,conf_title_kw_sim,127.0,209.0,0.004738906767644768,0.11314650941092258,0.9666115138922016,0.00877645917807213,0.008610862295677625,0.3086676712832128
T7_source_earned,post_rank,lgbm,conf_snippet_kw_sim,148.0,192.0,-0.06606381030471091,0.0984857041331837,0.5027115094038295,0.008037889947397101,0.0074951215092617565,0.2841360145675893
T7_source_earned,post_rank,lgbm,conf_title_len,172.0,156.0,-0.04425154448136683,0.0964470884770991,0.6465980930748776,-0.0019083443209391095,0.007339975417882093,0.7949936859632691
T7_source_earned,post_rank,lgbm,conf_snippet_len,146.0,124.0,0.25641721061971234,0.09850834803531029,0.00956140038715425,0.0005200348286985812,0.0074968447928527755,0.9447296901602238
T7_source_earned,post_rank,lgbm,conf_brand_recog,23.0,30.0,-0.35983947114588033,0.12994177444679675,0.005862483629152093,-0.03171891653187113,0.009889043259423384,0.0014393433789019472
T7_source_earned,post_rank,lgbm,conf_title_has_kw,0.0,0.0,-0.050133217607382,0.10711262042468515,0.6399921621684768,-0.010600039492772379,0.008151661323076691,0.19417805309728808
T7_source_earned,post_rank,lgbm,conf_word_count,166.0,136.0,0.3348207892673639,0.11357005376692383,0.0033714857641291562,0.010681520911416609,0.00864309556689939,0.2171926951860974
T7_source_earned,post_rank,lgbm,conf_readability,145.0,94.0,0.17307762627741485,0.09530855346363493,0.07007262490796862,-0.0058700854031707725,0.007253328748260652,0.41879388711599197
T7_source_earned,post_rank,lgbm,conf_internal_links,145.0,347.0,-0.15034762094062,0.10397045876288902,0.14889026749756296,0.010130238016585224,0.007912531353258355,0.2011392733858135
T7_source_earned,post_rank,lgbm,conf_outbound_links,102.0,62.0,-0.08130913617408694,0.10905894685023405,0.45634626277835855,-0.00326070809061675,0.008299783867201965,0.6946131307202372
T7_source_earned,post_rank,lgbm,conf_images_alt,138.0,69.0,0.047809533356097056,0.09816815032492614,0.6264952001438604,-0.003562567207185655,0.007470954505537028,0.6337076896908147
T7_source_earned,post_rank,lgbm,conf_bm25,135.0,168.0,-0.028129870064420706,0.10270736385340447,0.7843058384159605,-0.011587032029756644,0.007816405220966969,0.13896832021762417
T7_source_earned,post_rank,lgbm,conf_domain_authority,80.0,62.0,-0.10823217986993362,0.13398681314421826,0.4196635675783251,0.026096592985115567,0.01019688546671309,0.01083117609146611
T7_source_earned,post_rank,lgbm,conf_backlinks,138.0,50.0,0.09072425847255758,0.10259941374945485,0.3770527470070404,-0.0020296395667532266,0.007808189824091239,0.795036864028315
T7_source_earned,post_rank,lgbm,conf_referring_domains,78.0,28.0,-0.09519832657193734,0.10701334056388757,0.37418299365050967,-0.006173527307184015,0.008144105763346985,0.4488454928984582
T7_source_earned,post_rank,lgbm,conf_serp_position,206.0,92.0,1.869147730451364,0.09441155276030747,0.0,-0.003083362006439047,0.007185063721122898,0.6680404358823431
